BJD,Norm Flux,Norm Err,AM
2458882.59362419,0.9926642,0.013492,1.2
2458882.59403236,1.0107529,0.013492,1.2
2458882.59442572,0.9939609,0.013492,1.21
2458882.59481929,0.9811582,0.013492,1.21
2458882.59521265,0.9803221,0.013492,1.21
2458882.59562722,1.0073878,0.013492,1.21
2458882.59602098,1.0164966,0.013492,1.21
2458882.59641435,0.9990211,0.013492,1.21
2458882.59680772,1.0208195,0.013492,1.21
2458882.59720108,1.0202899,0.013492,1.22
2458882.59760115,1.003401,0.013493,1.22
2458882.59799482,1.0068512,0.013493,1.22
2458882.59838828,0.9872205,0.013493,1.22
2458882.59927531,1.0167692,0.013493,1.22
2458882.59966887,1.0139724,0.013493,1.23
2458882.60009814,1.0000449,0.013493,1.23
2458882.6005127,0.986163,0.013493,1.23
2458882.60090637,0.9937979,0.013493,1.23
2458882.60130673,1.0079218,0.013493,1.23
2458882.6016992,1.0146188,0.013493,1.23
2458882.60209947,1.0131248,0.013493,1.24
2458882.60261342,1.0151064,0.013493,1.24
2458882.60300619,1.0023717,0.013493,1.24
2458882.60339866,1.0005027,0.013493,1.24
2458882.60379832,1.0030616,0.013493,1.24
2458882.60419149,1.0160063,0.013493,1.24
2458882.60461955,0.9976074,0.013493,1.25
2458882.60501262,1.0112705,0.013493,1.25
2458882.60540569,1.0200568,0.013493,1.25
2458882.60580535,1.006965,0.013493,1.25
2458882.60619862,1.0112359,0.013493,1.25
2458882.60659128,1.0084583,0.013493,1.26
2458882.60701305,1.0118443,0.013493,1.26
2458882.60740582,1.008292,0.013493,1.26
2458882.60782738,1.0111479,0.013493,1.26
2458882.60822035,1.012841,0.013493,1.26
2458882.60861951,1.0234606,0.013493,1.26
2458882.60904818,0.9894377,0.013493,1.27
2458882.60946174,1.0019618,0.013493,1.27
2458882.60985451,0.9941571,0.013493,1.27
2458882.61025427,1.0308433,0.013493,1.27
2458882.61064644,1.0101569,0.013493,1.27
2458882.6110533,0.9770461,0.013493,1.28
2458882.61148127,0.9949344,0.013493,1.28
2458882.61187413,1.0065501,0.013493,1.28
2458882.6122736,1.0026974,0.013493,1.28
2458882.61266597,0.9997614,0.013493,1.28
2458882.61305843,1.007675,0.013493,1.29
2458882.6134577,1.014424,0.013493,1.29
2458882.61385037,1.0088779,0.013493,1.29
2458882.61428543,1.0248888,0.013493,1.29
2458882.6146776,1.0088611,0.013493,1.29
2458882.61509936,0.984812,0.013493,1.3
2458882.61549103,1.0004259,0.013493,1.3
2458882.61589059,1.005426,0.013493,1.3
2458882.61630416,1.0147724,0.013493,1.3
2458882.61669602,0.9999551,0.013493,1.31
2458882.61710239,1.0198911,0.013493,1.31
2458882.61749426,0.995491,0.013493,1.31
2458882.61790072,1.0192584,0.013493,1.31
2458882.61829929,0.9992944,0.013494,1.31
2458882.61916141,0.9864641,0.013494,1.32
2458882.61955328,0.994279,0.013494,1.32
2458882.61995265,1.0049955,0.013494,1.32
2458882.62036571,1.0198741,0.013494,1.33
2458882.62077928,1.009365,0.013494,1.33
2458882.62117834,1.0018588,0.013494,1.33
2458882.62157031,0.9999451,0.013494,1.33
2458882.62196978,1.0170262,0.013494,1.33
2458882.62236114,0.9885325,0.013494,1.34
2458882.62276051,1.0161067,0.013494,1.34
2458882.62315218,1.0141602,0.013494,1.34
2458882.62357884,1.0087616,0.013494,1.34
2458882.6239777,0.9966771,0.013494,1.35
2458882.62436927,0.9948875,0.013494,1.35
2458882.62479694,1.0144903,0.013494,1.35
2458882.6251886,0.9989323,0.013494,1.35
2458882.62558747,1.0213825,0.013494,1.36
2458882.62597943,1.0134048,0.013494,1.36
2458882.626378,1.0311803,0.013494,1.36
2458882.62680556,1.022284,0.013494,1.36
2458882.62719713,1.0227265,0.013494,1.37
2458882.6275956,1.004833,0.013494,1.37
2458882.62798746,1.0188591,0.013494,1.37
2458882.62838673,1.0296892,0.013494,1.37
2458882.6287782,0.9991082,0.013494,1.38
2458882.62917666,1.019148,0.013494,1.38
2458882.62958913,0.9939086,0.013494,1.38
2458882.62998049,0.9870684,0.013494,1.39
2458882.63080572,1.000052,0.013494,1.39
2458882.63119669,1.0066229,0.013494,1.39
2458882.63158786,1.0071675,0.013494,1.4
2458882.63204312,1.0262085,0.013494,1.4
2458882.63244118,1.0185217,0.013494,1.4
2458882.63283285,1.0191204,0.013494,1.4
2458882.63323112,1.0253221,0.013494,1.41
2458882.63401365,1.0013622,0.013495,1.41
2458882.63441202,1.0159338,0.013495,1.42
2458882.63481048,1.0144205,0.013495,1.42
2458882.63520145,1.0019167,0.013495,1.42
2458882.63559962,1.0189211,0.013495,1.43
2458882.63599828,1.0235826,0.013495,1.43
2458882.63638885,1.0025206,0.013495,1.43
2458882.63678672,1.0275277,0.013495,1.43
2458882.63719188,1.0037574,0.013495,1.44
2458882.63758315,1.0022497,0.013495,1.44
2458882.63798101,1.0240424,0.013495,1.44
2458882.63837908,1.0127317,0.013495,1.45
2458882.63877005,1.0105525,0.013495,1.45
2458882.63916771,0.9892487,0.013495,1.45
2458882.63955888,1.0008547,0.013495,1.46
2458882.63996415,1.0107379,0.013495,1.46
2458882.64035461,1.0005012,0.013495,1.46
2458882.64075248,1.0379582,0.013495,1.47
2458882.64115734,1.041697,0.013495,1.47
2458882.64157681,1.0251561,0.013495,1.47
2458882.64197458,1.018986,0.013495,1.48
2458882.64237184,1.0199188,0.013495,1.48
2458882.64276951,1.0029117,0.013495,1.48
2458882.64316687,1.0356715,0.013495,1.49
2458882.64360014,1.0208574,0.013495,1.49
2458882.6439904,0.9958676,0.013495,1.49
2458882.64438807,1.0387782,0.013495,1.5
2458882.64479274,1.0012581,0.013495,1.5
2458882.6451831,1.0185421,0.013495,1.5
2458882.64558077,1.0148442,0.013496,1.51
2458882.64599933,1.0020435,0.013496,1.51
2458882.6463902,0.9892713,0.013496,1.51
2458882.64678767,0.9857211,0.013496,1.52
2458882.64718483,1.0231592,0.013496,1.52
