BJD,Norm Flux,Norm Err,AM
2461111.72442399,1.0089957,0.0111,1.14
2461111.72514278,1.0096102,0.011098,1.15
2461111.72587296,0.9964391,0.011097,1.15
2461111.72733354,0.9910948,0.011093,1.15
2461111.72805213,0.992323,0.011091,1.15
2461111.72877092,0.9926094,0.01109,1.16
2461111.7295013,0.9895609,0.011088,1.16
2461111.73021999,0.9990518,0.011086,1.16
2461111.73095038,1.0037125,0.011084,1.16
2461111.73166937,0.9962594,0.011082,1.17
2461111.73238826,0.9909801,0.01108,1.17
2461111.73311904,0.9867034,0.011078,1.17
2461111.73383773,0.9942223,0.011076,1.17
2461111.73456802,0.9892963,0.011074,1.17
2461111.73528671,0.9941128,0.011072,1.18
2461111.73600539,1.0024756,0.01107,1.18
2461111.73673578,0.9936239,0.011068,1.18
2461111.73745447,0.9868845,0.011066,1.18
2461111.73818476,0.9846929,0.011064,1.19
2461111.73890345,0.9915094,0.011062,1.19
2461111.73963373,0.9958035,0.01106,1.19
2461111.74035242,1.0040675,0.011057,1.19
2461111.74107121,0.994787,0.011055,1.2
2461111.7418015,0.9875444,0.011053,1.2
2461111.74252018,0.9856512,0.011051,1.2
2461111.74325047,1.0004912,0.011048,1.21
2461111.74398086,0.9828364,0.011046,1.21
2461111.74469945,0.9860715,0.011043,1.21
2461111.74541814,0.9863609,0.011041,1.21
2461111.74618322,0.9893542,0.011038,1.22
2461111.74691361,0.9973101,0.011036,1.22
2461111.7476439,0.9948805,0.011033,1.22
2461111.74839718,0.997363,0.011031,1.23
2461111.74911587,0.9966555,0.011028,1.23
2461111.74983456,0.9893529,0.011026,1.23
2461111.75056475,0.9944117,0.011023,1.24
2461111.75128344,0.9969036,0.01102,1.24
2461111.75201372,0.9827652,0.011018,1.24
2461111.75273261,0.9973069,0.011015,1.24
2461111.7534629,0.9858201,0.011012,1.25
2461111.75418159,0.9878239,0.011009,1.25
2461111.75491187,0.984598,0.011006,1.25
2461111.75709104,0.9833779,0.010998,1.27
2461111.75782142,0.995228,0.010995,1.27
2461111.75855191,1.0092265,0.010992,1.27
2461111.7592706,1.0048518,0.010989,1.28
2461111.76000109,1.0104045,0.010985,1.28
2461111.76075457,1.0084356,0.010982,1.28
2461111.76147326,1.0117709,0.010979,1.29
2461111.76220355,1.0131946,0.010976,1.29
2461111.76292224,1.022004,0.010973,1.29
2461111.76365262,1.0083666,0.010969,1.3
2461111.76438281,1.0176158,0.010966,1.3
2461111.7651016,1.0193804,0.010963,1.31
2461111.76584349,1.0064365,0.010959,1.31
2461111.76657468,1.0027964,0.010956,1.31
2461111.76730496,1.0016808,0.010952,1.32
2461111.76804675,1.0025078,0.010949,1.32
2461111.76877694,0.9947063,0.010945,1.33
2461111.76950722,1.0009597,0.010941,1.33
2461111.77024911,1.0034587,0.010938,1.34
2461111.7709795,1.004329,0.010934,1.34
2461111.77170989,0.9989447,0.01093,1.35
2461111.77244017,1.0104187,0.010926,1.35
2461111.77317036,1.0052376,0.010922,1.35
2461111.77388925,0.9966288,0.010919,1.36
2461111.77461964,1.0,0.010915,1.36
2461111.77534992,0.9993822,0.010911,1.37
2461111.77606911,0.9972493,0.010907,1.37
2461111.7767994,1.0085849,0.010903,1.38
2461111.77751839,0.9983415,0.010898,1.38
2461111.77824868,0.9937756,0.010894,1.39
2461111.77896746,0.9836246,0.01089,1.39
2461111.77969765,0.9833594,0.010886,1.4
2461111.78042794,0.9908182,0.010881,1.4
2461111.78114663,0.9869471,0.010877,1.41
2461111.78186541,0.9826386,0.010873,1.41
2461111.7825957,0.9973801,0.010868,1.42
2461111.78332599,0.9865995,0.010864,1.42
2461111.78404468,0.9811967,0.010859,1.43
2461111.78477486,0.9812379,0.010854,1.44
2461111.78549345,0.9825865,0.01085,1.44
2461111.78622374,0.9776249,0.010845,1.45
2461111.78694243,0.9960148,0.01084,1.45
2461111.78767291,0.9820208,0.010835,1.46
2461111.7883916,0.977122,0.01083,1.46
2461111.78984048,0.9876021,0.01082,1.48
2461111.79057086,0.9867955,0.010815,1.48
2461111.79130145,0.9800253,0.01081,1.49
2461111.79203194,0.9756568,0.010805,1.49
2461111.79275053,0.9868455,0.010799,1.5
2461111.79348091,0.9780261,0.010794,1.51
2461111.7941996,0.9722737,0.010789,1.51
2461111.79492989,0.9800818,0.010783,1.52
2461111.79564857,0.9718625,0.010778,1.53
2461111.79637876,0.9751863,0.010772,1.53
2461111.79710905,0.9662697,0.010766,1.54
2461111.79782774,0.9576522,0.01076,1.55
2461111.79855852,0.9730362,0.010755,1.56
2461111.79928881,0.9723203,0.010749,1.56
2461111.8000193,0.9681633,0.010743,1.57
2461111.80073809,0.9633297,0.010737,1.58
2461111.80146847,0.9712656,0.01073,1.58
2461111.80219866,0.9616949,0.010724,1.59
2461111.80292885,0.9571917,0.010718,1.6
2461111.80364764,0.9631256,0.010711,1.61
2461111.80441282,0.9665793,0.010705,1.62
2461111.80513151,0.9659102,0.010698,1.62
