BJD,Norm Flux,Norm Err,AM
2460212.5997074,1.0008394,0.003796,1.03
2460212.60025208,0.9974754,0.003796,1.03
2460212.60084326,0.998287,0.003796,1.03
2460212.60138795,0.9972482,0.003796,1.03
2460212.60197913,0.9999673,0.003796,1.03
2460212.60252391,1.0030856,0.003796,1.03
2460212.60311509,1.0016877,0.003796,1.03
2460212.60365998,1.0013098,0.003796,1.03
2460212.60425106,0.9982782,0.003796,1.03
2460212.60479584,0.9985798,0.003796,1.03
2460212.60538702,0.9985079,0.003796,1.03
2460212.6059434,1.0015543,0.003796,1.03
2460212.60652289,1.0009113,0.003796,1.03
2460212.60706787,1.0004647,0.003796,1.03
2460212.60765895,1.0015294,0.003796,1.03
2460212.60821533,1.0014292,0.003796,1.03
2460212.60879491,1.0014948,0.003796,1.02
2460212.6093513,1.003355,0.003796,1.02
2460212.60993088,1.0012822,0.003796,1.02
2460212.61048726,1.0018753,0.003796,1.02
2460212.61106684,1.001912,0.003796,1.02
2460212.61162312,1.0017471,0.003796,1.02
2460212.61220271,1.0004471,0.003796,1.02
2460212.61275919,1.0012643,0.003796,1.02
2460212.61333867,0.997948,0.003796,1.02
2460212.61389505,1.0025199,0.003796,1.02
2460212.61447464,1.0010775,0.003796,1.02
2460212.61503092,1.0022418,0.003796,1.02
2460212.6156106,1.0024712,0.003796,1.02
2460212.61615528,1.0024014,0.003796,1.02
2460212.61674646,1.0005339,0.003796,1.02
2460212.61729135,0.999878,0.003796,1.02
2460212.61788253,1.004371,0.003796,1.02
2460212.61842731,1.002093,0.003796,1.02
2460212.61901849,1.0017231,0.003796,1.02
2460212.61957487,1.0020375,0.003796,1.02
2460212.62015446,1.002209,0.003796,1.02
2460212.62069924,1.0012854,0.003796,1.02
2460212.62129032,1.0030884,0.003796,1.02
2460212.6218467,1.0009121,0.003796,1.02
2460212.62242618,1.0022511,0.003796,1.02
2460212.62297097,0.9998661,0.003796,1.02
2460212.62356205,0.9993134,0.003796,1.02
2460212.62411843,1.0024342,0.003796,1.02
2460212.62469801,1.0020518,0.003796,1.02
2460212.6252429,1.000378,0.003796,1.02
2460212.62583398,0.9992205,0.003796,1.02
2460212.62637876,1.0015974,0.003796,1.02
2460212.62695834,1.0005746,0.003796,1.02
2460212.62751472,1.001111,0.003796,1.01
2460212.62809441,1.001919,0.003796,1.01
2460212.62865069,1.0010597,0.003796,1.01
2460212.62923027,1.0006858,0.003796,1.01
2460212.62978665,0.999586,0.003796,1.01
2460212.63036623,1.0011711,0.003796,1.01
2460212.63091092,1.0007204,0.003796,1.01
2460212.6315022,1.0002917,0.003796,1.01
2460212.63204698,1.0000327,0.003796,1.01
2460212.63263816,0.9999606,0.003796,1.01
2460212.63318294,1.000333,0.003796,1.01
2460212.63376253,0.9996897,0.003796,1.01
2460212.63431891,1.0010903,0.003796,1.01
2460212.63492169,0.9979675,0.003796,1.01
2460212.63547807,0.9988928,0.003796,1.01
2460212.63608085,1.0005672,0.003796,1.01
2460212.63662574,0.9997149,0.003796,1.01
2460212.63720532,0.9999021,0.003796,1.01
2460212.6377617,0.9995836,0.003796,1.01
2460212.63834128,0.9994854,0.003796,1.01
2460212.63888606,0.9991937,0.003796,1.01
2460212.63947725,0.9993057,0.003796,1.01
2460212.64002203,1.0001802,0.003796,1.01
2460212.64060151,0.9996345,0.003796,1.01
2460212.64115789,0.9998176,0.003796,1.01
2460212.64174907,1.0008445,0.003796,1.01
2460212.64229386,1.0011262,0.003796,1.01
2460212.64287344,0.9995106,0.003796,1.01
2460212.64342972,1.0010957,0.003796,1.01
2460212.6440092,1.0005284,0.003796,1.01
2460212.64456548,1.001903,0.003796,1.01
2460212.64514507,1.0005467,0.003796,1.01
2460212.64570145,1.0009955,0.003796,1.01
2460212.64628103,1.0015097,0.003796,1.01
2460212.64683741,1.0012321,0.003796,1.01
2460212.64741689,0.9997529,0.003796,1.01
2460212.64797328,1.000406,0.003796,1.02
2460212.64855276,1.0004841,0.003796,1.02
2460212.64910904,1.0023305,0.003796,1.02
2460212.64970022,1.001684,0.003796,1.02
2460212.650245,1.0019767,0.003796,1.02
2460212.65083619,1.0006743,0.003796,1.02
2460212.65138097,1.0008158,0.003796,1.02
2460212.65197205,1.0016258,0.003796,1.02
2460212.65251673,1.0012363,0.003796,1.02
2460212.65310791,1.0030076,0.003796,1.02
2460212.6536527,0.9987056,0.003796,1.02
2460212.65424378,1.0034056,0.003796,1.02
2460212.65478856,1.0008437,0.003796,1.02
2460212.65536804,0.9991806,0.003796,1.02
2460212.65592442,1.0004657,0.003796,1.02
2460212.65650401,1.0002358,0.003796,1.02
2460212.65706029,1.0003344,0.003796,1.02
2460212.65763987,1.0009166,0.003796,1.02
2460212.65819625,0.9982878,0.003796,1.02
2460212.65877583,1.0009748,0.003796,1.02
2460212.65933232,1.0016105,0.003796,1.02
2460212.6599118,0.9977704,0.003796,1.02
2460212.66046818,0.998813,0.003796,1.02
2460212.66104776,1.0022392,0.003796,1.02
2460212.66160414,0.9990655,0.003796,1.02
2460212.66218362,0.999642,0.003796,1.02
2460212.66272841,1.0020809,0.003796,1.02
2460212.66331949,1.0012714,0.003796,1.02
2460212.66386437,1.0010849,0.003796,1.02
2460212.66444385,1.0032458,0.003796,1.02
2460212.66500024,1.0025621,0.003796,1.02
2460212.66557982,1.0032092,0.003796,1.02
2460212.6661363,1.0033886,0.003796,1.02
2460212.66671578,1.0012264,0.003796,1.03
2460212.66727216,1.0003588,0.003796,1.03
2460212.66786334,0.9992721,0.003796,1.03
2460212.66840813,1.0023997,0.003796,1.03
2460212.66898771,1.0015077,0.003796,1.03
2460212.66954409,1.0005965,0.003796,1.03
2460212.67012357,1.0026347,0.003796,1.03
2460212.67067995,1.0007277,0.003796,1.03
2460212.67125954,1.0020662,0.003796,1.03
2460212.67181592,1.0021675,0.003796,1.03
2460212.6723955,1.002902,0.003796,1.03
2460212.67295188,1.0024251,0.003796,1.03
2460212.67353146,1.0013831,0.003796,1.03
2460212.67408785,1.0026097,0.003796,1.03
2460212.67466733,1.0056232,0.003796,1.03
2460212.67521211,1.0025427,0.003796,1.03
2460212.67580319,1.0045019,0.003796,1.03
2460212.67634807,1.0047943,0.003796,1.03
2460212.67693945,1.0042072,0.003796,1.03
2460212.67748424,1.003229,0.003796,1.04
2460212.67807542,1.0069037,0.003796,1.04
2460212.6786202,1.005195,0.003796,1.04
2460212.67921128,1.0040524,0.003796,1.04
2460212.67975606,1.0047838,0.003796,1.04
2460212.68034725,1.0038797,0.003796,1.04
2460212.68089203,1.0040955,0.003796,1.04
2460212.68147161,1.0052086,0.003796,1.04
2460212.68202789,1.0070548,0.003796,1.04
2460212.68260747,1.0061496,0.003796,1.04
2460212.68317546,1.0046555,0.003796,1.04
2460212.68376664,1.0065512,0.003796,1.04
2460212.68431142,1.0057254,0.003796,1.04
2460212.6849025,1.0060269,0.003796,1.04
2460212.68544738,1.0073004,0.003796,1.05
2460212.68603846,1.0063926,0.003796,1.05
2460212.68658325,1.0052875,0.003796,1.05
2460212.68717443,1.0071292,0.003796,1.05
2460212.68771921,1.008419,0.003796,1.05
2460212.68831039,1.0071232,0.003796,1.05
2460212.68885517,1.0073325,0.003796,1.05
2460212.68943475,1.0074995,0.003796,1.05
2460212.68999114,1.007146,0.003796,1.05
2460212.69057072,1.0067093,0.003796,1.05
2460212.6911271,1.0073116,0.003796,1.05
2460212.69170658,1.0066548,0.003796,1.05
2460212.69225146,1.0066847,0.003796,1.06
2460212.69284245,1.0039782,0.003796,1.06
2460212.69338733,1.0041134,0.003796,1.06
2460212.69396691,1.0037424,0.003796,1.06
2460212.69452319,1.0041797,0.003796,1.06
2460212.69510277,1.0037409,0.003796,1.06
2460212.69567066,1.0040171,0.003796,1.06
2460212.69626194,1.0018791,0.003796,1.06
2460212.69681832,1.0014598,0.003796,1.06
2460212.6973978,1.0018936,0.003796,1.06
2460212.69795408,1.0009264,0.003796,1.06
2460212.69853366,1.0020796,0.003796,1.07
2460212.69907845,1.000332,0.003796,1.07
2460212.69966963,0.9992591,0.003796,1.07
2460212.70021441,0.9998108,0.003796,1.07
2460212.70080559,0.9995035,0.003796,1.07
2460212.70135037,0.9980856,0.003796,1.07
2460212.70195315,1.0010058,0.003796,1.07
2460212.70249794,0.998046,0.003796,1.07
2460212.70308902,0.9969186,0.003796,1.07
2460212.7036338,1.0000697,0.003796,1.08
2460212.70422508,1.0016592,0.003796,1.08
2460212.70476976,0.9998349,0.003796,1.08
2460212.70536094,0.9991798,0.003796,1.08
2460212.70590573,0.9986184,0.003796,1.08
2460212.70649691,0.9959414,0.003796,1.08
2460212.70704179,0.9984232,0.003796,1.08
2460212.70770267,0.9971714,0.003796,1.08
2460212.70825895,0.9950227,0.003796,1.08
2460212.70885003,0.9971219,0.003796,1.09
2460212.70940651,0.9964649,0.003796,1.09
2460212.709986,0.9969048,0.003796,1.09
2460212.71054238,0.9965392,0.003796,1.09
2460212.71112186,0.9959498,0.003796,1.09
2460212.71225782,0.994366,0.003796,1.09
2460212.7128026,0.9978328,0.003796,1.09
2460212.71339369,0.9949186,0.003796,1.1
2460212.71393837,0.9959189,0.003796,1.1
2460212.71452955,0.9949268,0.003796,1.1
2460212.71508603,0.9953738,0.003796,1.1
2460212.71567721,0.9938538,0.003796,1.1
2460212.71622199,0.9945038,0.003796,1.1
2460212.71680158,0.996553,0.003796,1.1
2460212.71735786,0.9963892,0.003796,1.1
2460212.71794894,0.9973806,0.003796,1.11
2460212.71849372,0.996564,0.003796,1.11
2460212.7190849,0.9929762,0.003796,1.11
2460212.71962968,0.9956291,0.003796,1.11
2460212.72022087,0.9965267,0.003796,1.11
2460212.72076565,0.9951241,0.003796,1.11
2460212.72135673,0.9948321,0.003796,1.12
2460212.72190151,0.9955793,0.003796,1.12
2460212.72249259,0.9945261,0.003796,1.12
2460212.72303738,0.9944811,0.003796,1.12
2460212.72362856,0.996271,0.003796,1.12
2460212.72418494,0.9950834,0.003796,1.12
2460212.72476452,0.997095,0.003796,1.12
2460212.7253209,0.99473,0.003796,1.13
2460212.72590038,0.9947855,0.003796,1.13
2460212.72645676,0.9938693,0.003796,1.13
2460212.72705975,0.9959977,0.003796,1.13
2460212.72761613,0.99653,0.003796,1.13
2460212.72820721,0.9935425,0.003796,1.13
2460212.72875209,0.9955849,0.003796,1.14
2460212.72933167,0.9923224,0.003796,1.14
2460212.72988805,0.9933238,0.003796,1.14
2460212.73046754,0.9950763,0.003796,1.14
2460212.73102392,0.9962361,0.003796,1.14
2460212.7316035,0.9948567,0.003796,1.14
2460212.73215988,0.9946819,0.003796,1.15
2460212.73273956,0.9939041,0.003796,1.15
2460212.73328434,0.9946606,0.003796,1.15
2460212.73387553,0.9936705,0.003796,1.15
2460212.73443191,0.9941644,0.003796,1.15
2460212.73501139,0.9936006,0.003796,1.15
2460212.73556777,0.9912309,0.003796,1.16
2460212.73614735,0.9916453,0.003796,1.16
2460212.73670363,0.9933813,0.003796,1.16
2460212.73728311,0.9927511,0.003796,1.16
2460212.7378395,0.9928534,0.003796,1.16
2460212.73841908,0.9911906,0.003796,1.17
2460212.73897536,0.9944191,0.003796,1.17
2460212.73955494,0.9943399,0.003796,1.17
2460212.74009962,0.9928423,0.003796,1.17
2460212.7406908,0.992407,0.003796,1.17
2460212.74123559,0.9938905,0.003796,1.18
2460212.74182667,0.9914622,0.003796,1.18
2460212.74237145,0.9929415,0.003796,1.18
2460212.74296263,0.9914067,0.003796,1.18
2460212.74350731,0.9900489,0.003796,1.18
2460212.74409839,0.9920364,0.003796,1.19
2460212.74470128,0.9883086,0.003796,1.19
