# filename,time,alignment_error,fits_error,lowflux_comp1,lowflux_comp2,lowflux_comp3,lowflux_comp4,lowflux_comp5,lowflux_target,outofframe_comp1,outofframe_comp2,outofframe_comp3,outofframe_comp4,outofframe_comp5,outofframe_target,skybg_comp1,skybg_comp2,skybg_comp3,skybg_comp4,skybg_comp5,skybg_target
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0252-e91.fits",2461257.768564547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0253-e91.fits",2461257.7686804463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0254-e91.fits",2461257.768773246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0255-e91.fits",2461257.768889145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0256-e91.fits",2461257.7690282445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0257-e91.fits",2461257.7691557435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0258-e91.fits",2461257.7692716434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0259-e91.fits",2461257.7693759426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0260-e91.fits",2461257.7694803416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0261-e91.fits",2461257.769619441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0262-e91.fits",2461257.7697468405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0263-e91.fits",2461257.76987444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0264-e91.fits",2461257.7699672394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0265-e91.fits",2461257.7700831387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0266-e91.fits",2461257.770210538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0267-e91.fits",2461257.770338137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0268-e91.fits",2461257.7704656366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0269-e91.fits",2461257.7705583363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0270-e91.fits",2461257.7706742357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0271-e91.fits",2461257.7708017346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0272-e91.fits",2461257.770929234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0273-e91.fits",2461257.7710567336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0274-e91.fits",2461257.7711494328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0275-e91.fits",2461257.7712654322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0276-e91.fits",2461257.7714044317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0277-e91.fits",2461257.771531931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0278-e91.fits",2461257.77164793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0279-e91.fits",2461257.77174063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0280-e91.fits",2461257.7718566293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0281-e91.fits",2461257.7719957284,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0282-e91.fits",2461257.772123228,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0283-e91.fits",2461257.7722391267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0284-e91.fits",2461257.7723321263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0285-e91.fits",2461257.772448226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0286-e91.fits",2461257.772587425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0287-e91.fits",2461257.7727033244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0288-e91.fits",2461257.7728308234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0289-e91.fits",2461257.7729237233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0290-e91.fits",2461257.7730396227,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0291-e91.fits",2461257.773178722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0292-e91.fits",2461257.773294621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0293-e91.fits",2461257.77342212,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0294-e91.fits",2461257.77351492,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0295-e91.fits",2461257.7736308193,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0296-e91.fits",2461257.7737699184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0297-e91.fits",2461257.773897418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0298-e91.fits",2461257.7740249173,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0299-e91.fits",2461257.7741176165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0300-e91.fits",2461257.774221916,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0301-e91.fits",2461257.7743610153,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0302-e91.fits",2461257.7744885148,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0303-e91.fits",2461257.774604414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0304-e91.fits",2461257.7747087134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0305-e91.fits",2461257.774824613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0306-e91.fits",2461257.7749521118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0307-e91.fits",2461257.7750796117,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0308-e91.fits",2461257.775195511,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0309-e91.fits",2461257.77529981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0310-e91.fits",2461257.7754041096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0311-e91.fits",2461257.7755433093,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0312-e91.fits",2461257.7756708083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0313-e91.fits",2461257.7757982076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0314-e91.fits",2461257.775891007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0315-e91.fits",2461257.775995306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0316-e91.fits",2461257.7761344058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0317-e91.fits",2461257.776250305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0318-e91.fits",2461257.7763778046,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0319-e91.fits",2461257.7764821034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0320-e91.fits",2461257.776586403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0321-e91.fits",2461257.7767255027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0322-e91.fits",2461257.7768530017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0323-e91.fits",2461257.776968901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0324-e91.fits",2461257.7770616007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0325-e91.fits",2461257.7771775997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0326-e91.fits",2461257.7773166993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0327-e91.fits",2461257.7774441983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0328-e91.fits",2461257.777571698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0329-e91.fits",2461257.7776643974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0330-e91.fits",2461257.7777686967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0331-e91.fits",2461257.777907796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0332-e91.fits",2461257.778035295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0333-e91.fits",2461257.7781627947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0334-e91.fits",2461257.7782554943,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0335-e91.fits",2461257.778371393,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0336-e91.fits",2461257.7785104928,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"observation/HD_189733_b_20260805_elp_0m4a_001/elp0m400-sq41-20260804-0337-e91.fits",2461257.778626392,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
