BJD,Norm Flux,Norm Err,AM
2461257.76737055,1.0326868,0.178063,1.01
2461257.76749805,0.8097571,0.178063,1.01
2461257.76759085,0.6698043,0.178063,1.01
2461257.76770675,1.0442259,0.178062,1.01
2461257.76784585,1.1876745,0.178062,1.01
2461257.76796175,1.0405138,0.178061,1.01
2461257.76808925,0.7898105,0.178061,1.01
2461257.76818195,0.7010322,0.178061,1.01
2461257.76829785,1.0108671,0.17806,1.01
2461257.76843705,1.1907512,0.17806,1.01
2461257.76856455,1.0084572,0.178059,1.01
2461257.76868045,0.7944369,0.178059,1.01
2461257.76877325,0.685794,0.178059,1.01
2461257.76888914,0.9915451,0.178058,1.01
2461257.76902824,1.1855724,0.178058,1.01
2461257.76915574,1.03431,0.178057,1.01
2461257.76927164,0.7816444,0.178057,1.01
2461257.76937594,0.6782525,0.178057,1.01
2461257.76948034,0.9943684,0.178056,1.01
2461257.76961944,1.1521278,0.178056,1.01
2461257.76974684,1.0200868,0.178055,1.01
2461257.76987444,0.756494,0.178055,1.01
2461257.76996724,0.6668549,0.178054,1.01
2461257.77008314,1.0000111,0.178054,1.01
2461257.77021054,1.1496312,0.178053,1.01
2461257.77033814,1.0144891,0.178053,1.01
2461257.77046564,0.7669954,0.178052,1.01
2461257.77055834,0.6885832,0.178052,1.01
2461257.77067424,0.9947603,0.178052,1.01
2461257.77080173,1.1577545,0.178051,1.01
2461257.77092923,1.0120152,0.178051,1.01
2461257.77105673,0.7972249,0.17805,1.01
2461257.77114943,0.6791666,0.17805,1.01
2461257.77126543,0.9999889,0.178049,1.01
2461257.77140443,1.1140193,0.178049,1.01
2461257.77153193,1.0303892,0.178048,1.01
2461257.77164793,0.7866687,0.178048,1.01
2461257.77174063,0.6862924,0.178047,1.01
2461257.77185663,1.0183118,0.178047,1.01
2461257.77199573,1.1712097,0.178046,1.01
2461257.77212323,1.0197866,0.178045,1.01
2461257.77223913,0.7655437,0.178045,1.01
2461257.77233213,0.6931989,0.178044,1.01
2461257.77244823,0.9987356,0.178044,1.01
2461257.77258742,1.1828092,0.178043,1.01
2461257.77270332,1.0227273,0.178043,1.01
2461257.77283082,0.7963735,0.178042,1.01
2461257.77292372,0.6898535,0.178042,1.01
2461257.77303962,0.9816235,0.178041,1.01
2461257.77317872,1.1730052,0.178041,1.01
2461257.77329462,1.0315364,0.17804,1.01
2461257.77342212,0.7788205,0.178039,1.01
2461257.77351492,0.6846101,0.178039,1.01
2461257.77363082,1.0244939,0.178038,1.01
2461257.77376992,1.2046875,0.178038,1.01
2461257.77389742,1.0522988,0.178037,1.01
2461257.77402492,0.7967425,0.178036,1.01
2461257.77411762,0.7039112,0.178036,1.01
2461257.77422192,1.0297572,0.178035,1.01
2461257.77436102,1.2218477,0.178035,1.01
2461257.77448851,1.0570681,0.178034,1.01
2461257.77460441,0.8156119,0.178033,1.01
2461257.77470871,0.7041292,0.178033,1.01
2461257.77482461,1.0403917,0.178032,1.01
2461257.77495211,1.2383088,0.178032,1.01
2461257.77507961,1.0315269,0.178031,1.01
2461257.77519551,0.8108244,0.17803,1.01
2461257.77529981,0.7186816,0.17803,1.01
2461257.77540411,1.0514996,0.178029,1.01
2461257.77554331,1.2459411,0.178028,1.02
2461257.77567081,1.0597481,0.178028,1.02
2461257.77579821,0.8359555,0.178027,1.02
2461257.77589101,0.694699,0.178026,1.02
2461257.77599531,1.0583674,0.178026,1.02
2461257.77613441,1.2223501,0.178025,1.02
2461257.7762503,1.038505,0.178024,1.02
2461257.7763778,0.8061693,0.178024,1.02
2461257.7764821,0.6986754,0.178023,1.02
2461257.7765864,1.060878,0.178022,1.02
2461257.7767255,1.2315929,0.178022,1.02
2461257.776853,1.0497413,0.178021,1.02
2461257.7769689,0.8234225,0.17802,1.02
2461257.7770616,0.717102,0.17802,1.02
2461257.7771776,1.059636,0.178019,1.02
2461257.7773167,1.2117537,0.178018,1.02
2461257.7774442,1.0694709,0.178017,1.02
2461257.7775717,0.8092447,0.178017,1.02
2461257.7776644,0.6960024,0.178016,1.02
2461257.7777687,1.0265257,0.178015,1.02
2461257.7779078,1.2188071,0.178014,1.02
2461257.7780353,1.0492816,0.178014,1.02
2461257.77816279,0.8224528,0.178013,1.02
2461257.77825549,0.6991282,0.178012,1.02
2461257.77837139,1.0457484,0.178011,1.02
2461257.77851049,1.2150684,0.178011,1.02
2461257.77862639,1.04526,0.17801,1.02
2461257.77875389,0.8170372,0.178009,1.02
2461257.77884659,0.6989738,0.178009,1.02
2461257.77896249,1.0521629,0.178008,1.02
2461257.77910149,1.1866487,0.178007,1.02
2461257.77922899,1.0510767,0.178006,1.02
2461257.77935649,0.8040316,0.178005,1.02
2461257.77944929,0.6929738,0.178005,1.02
2461257.77956519,1.0488125,0.178004,1.02
2461257.77970429,1.1924629,0.178003,1.02
2461257.77982019,1.0593239,0.178002,1.02
2461257.77994768,0.8112582,0.178001,1.02
2461257.78005208,0.716711,0.178,1.02
2461257.78015628,1.0527509,0.178,1.02
2461257.78029538,1.2094121,0.177999,1.02
2461257.78042288,1.0325643,0.177998,1.02
2461257.78053878,0.8085289,0.177997,1.02
2461257.78064318,0.7048021,0.177996,1.02
2461257.78074748,1.0365248,0.177995,1.02
2461257.78088658,1.2157444,0.177995,1.02
2461257.78101408,1.0445098,0.177994,1.02
2461257.78114148,0.8095634,0.177993,1.02
2461257.78123418,0.7068032,0.177992,1.02
2461257.78133848,1.0228963,0.177991,1.02
2461257.78147768,1.2289684,0.17799,1.02
2461257.78160518,1.0433755,0.177989,1.02
2461257.78173267,0.7900635,0.177988,1.02
2461257.78182537,0.686776,0.177988,1.02
2461257.78194127,1.0320697,0.177987,1.02
2461257.78208037,1.1865695,0.177986,1.02
2461257.78219637,1.039697,0.177985,1.02
2461257.78232377,0.8113471,0.177984,1.02
2461257.78241657,0.7163952,0.177983,1.02
2461257.78253247,1.0415935,0.177982,1.02
2461257.78267157,1.1991424,0.177981,1.02
2461257.78279907,1.037837,0.17798,1.02
2461257.78291497,0.8076159,0.177979,1.02
2461257.78301937,0.7018325,0.177979,1.02
2461257.78312367,1.010792,0.177978,1.02
2461257.78326267,1.1850085,0.177977,1.02
2461257.78339027,1.0182651,0.177976,1.02
2461257.78351776,0.8105903,0.177975,1.02
2461257.78361056,0.6881419,0.177974,1.02
2461257.78371486,1.0106663,0.177973,1.02
2461257.78386556,1.1836943,0.177972,1.02
2461257.78398146,1.043963,0.177971,1.02
2461257.78410896,0.7936297,0.17797,1.02
2461257.78421326,0.7043407,0.177969,1.02
2461257.78432916,1.019901,0.177968,1.02
2461257.78445676,1.209535,0.177967,1.02
2461257.78458416,1.0318109,0.177966,1.02
2461257.78471166,0.8043503,0.177965,1.02
2461257.78480436,0.6915574,0.177964,1.02
2461257.78492026,1.0358515,0.177963,1.02
2461257.78505936,1.1853568,0.177962,1.02
2461257.78517526,1.0421508,0.177961,1.02
2461257.78530286,0.8126712,0.17796,1.02
2461257.78540705,0.6999635,0.177959,1.02
2461257.78551145,1.014403,0.177958,1.02
2461257.78565055,1.1609255,0.177957,1.02
2461257.78577805,1.0297272,0.177956,1.02
2461257.78590555,0.7948514,0.177955,1.02
2461257.78599825,0.6837995,0.177954,1.02
2461257.78611415,1.0149554,0.177953,1.02
2461257.78625325,1.1823851,0.177952,1.02
2461257.78636915,1.0153447,0.177951,1.02
2461257.78649665,0.8176315,0.17795,1.02
2461257.78660095,0.684057,0.177949,1.02
2461257.78670535,1.0016118,0.177948,1.02
2461257.78684435,1.1801562,0.177946,1.02
2461257.78697185,1.0163954,0.177945,1.02
2461257.78709934,0.8036106,0.177944,1.02
2461257.78719214,0.7089368,0.177943,1.02
2461257.78730804,0.991571,0.177942,1.02
2461257.78744714,1.1764214,0.177941,1.02
2461257.78757464,1.0238457,0.17794,1.02
2461257.78769054,0.794988,0.177939,1.02
2461257.78779484,0.6967651,0.177938,1.02
2461257.78789924,1.0317339,0.177937,1.03
2461257.78803834,1.2048188,0.177936,1.03
2461257.78816584,1.025744,0.177934,1.03
2461257.78829334,0.7797532,0.177933,1.03
2461257.78838604,0.7000976,0.177932,1.03
2461257.78850194,1.0172158,0.177931,1.03
2461257.78862944,1.1668743,0.17793,1.03
2461257.78875694,1.0369335,0.177929,1.03
2461257.78888454,0.7864312,0.177928,1.03
2461257.78897723,0.6491251,0.177927,1.03
2461257.78909313,0.9962487,0.177925,1.03
2461257.78923213,1.2006838,0.177924,1.03
2461257.78934813,1.0325307,0.177923,1.03
2461257.78947573,0.7872636,0.177922,1.03
2461257.78956843,0.6880571,0.177921,1.03
2461257.78968433,1.0108973,0.17792,1.03
2461257.78982343,1.1535035,0.177918,1.03
2461257.78995103,0.9917944,0.177917,1.03
2461257.79007853,0.7838856,0.177916,1.03
2461257.79017123,0.6808939,0.177915,1.03
2461257.79028713,0.954804,0.177914,1.03
2461257.79042623,1.1156177,0.177912,1.03
2461257.79055373,1.0012201,0.177911,1.03
2461257.79066962,0.7594421,0.17791,1.03
2461257.79077392,0.66522,0.177909,1.03
2461257.79087822,0.9702902,0.177907,1.03
2461257.79101732,1.1583559,0.177906,1.03
2461257.79114482,0.9879256,0.177905,1.03
2461257.79126072,0.7641253,0.177904,1.03
2461257.79136502,0.6847373,0.177903,1.03
2461257.79146932,0.9731699,0.177901,1.03
2461257.79160842,1.1176182,0.1779,1.03
2461257.79173592,1.0009619,0.177899,1.03
2461257.79185182,0.7791996,0.177897,1.03
2461257.79195612,0.6773487,0.177897,1.03
2461257.79206052,0.970202,0.177895,1.03
2461257.79219962,1.1314227,0.177894,1.03
2461257.79232712,0.9899051,0.177892,1.03
2461257.79245462,0.7333483,0.177891,1.03
2461257.79253581,0.6371374,0.17789,1.03
2461257.79265171,0.9529769,0.177889,1.03
2461257.79279081,1.1482775,0.177887,1.03
2461257.79291831,0.9919671,0.177886,1.03
2461257.79304581,0.7550383,0.177885,1.03
2461257.79313851,0.6630111,0.177884,1.03
2461257.79324291,0.9861923,0.177882,1.03
2461257.79338191,1.1593732,0.177881,1.03
2461257.79350941,0.9880401,0.177879,1.03
2461257.79363691,0.7825737,0.177878,1.03
2461257.79372971,0.6759905,0.177877,1.03
2461257.79384551,0.9271612,0.177876,1.03
2461257.79398461,1.1135792,0.177874,1.03
2461257.79410051,1.0006111,0.177873,1.03
2461257.7942281,0.7491358,0.177872,1.03
2461257.7943208,0.653199,0.17787,1.03
2461257.7944367,0.9506649,0.177869,1.03
2461257.7945758,1.1548748,0.177867,1.03
2461257.7947033,1.0019229,0.177866,1.03
2461257.7948308,0.7736693,0.177865,1.03
2461257.7949235,0.6826236,0.177864,1.03
2461257.7950395,0.9784095,0.177862,1.03
2461257.7951786,1.165748,0.177861,1.03
2461257.7952945,1.018916,0.177859,1.03
2461257.795422,0.7390008,0.177858,1.03
2461257.7955148,0.6984731,0.177857,1.03
2461257.7956307,0.9818629,0.177855,1.03
2461257.7957698,1.1184605,0.177854,1.03
2461257.7958857,0.9777712,0.177852,1.03
2461257.7960132,0.728425,0.177851,1.03
2461257.79611749,0.6550518,0.17785,1.03
2461257.79622179,0.9409189,0.177848,1.03
2461257.79636089,1.110678,0.177846,1.03
2461257.79648859,0.9868861,0.177845,1.03
2461257.79661609,0.7528949,0.177843,1.04
2461257.79670879,0.6573689,0.177842,1.04
2461257.79682469,0.9436931,0.177841,1.04
2461257.79696379,1.0850515,0.177839,1.04
2461257.79709119,0.9576555,0.177837,1.04
2461257.79721879,0.741571,0.177836,1.04
2461257.79732309,0.6127282,0.177835,1.04
2461257.79742739,0.9920492,0.177833,1.04
2461257.79756649,1.1800996,0.177832,1.04
2461257.79769399,1.0249828,0.17783,1.04
