BJD,Norm Flux,Norm Err,AM
2457760.82240014,1.0008192,0.111617,1.05
2457760.82266742,1.2237442,0.111617,1.05
2457760.82288711,0.9445509,0.111617,1.05
2457760.82330459,1.0540177,0.111617,1.05
2457760.82383847,0.9333411,0.111618,1.05
2457760.82408006,1.0144514,0.111618,1.05
2457760.82434235,0.9616991,0.111619,1.05
2457760.82468683,1.1825219,0.111619,1.05
2457760.82516011,0.9551382,0.111619,1.05
2457760.82566359,1.1655989,0.11162,1.04
2457760.82606247,0.9428403,0.11162,1.04
2457760.82668104,1.0989563,0.111621,1.04
2457760.82699053,1.0186611,0.111621,1.04
2457760.82725622,1.0213029,0.111621,1.04
2457760.82752301,0.9542956,0.111622,1.04
2457760.82779539,1.2048371,0.111622,1.04
2457760.82803938,0.8424677,0.111622,1.04
2457760.82836017,0.9257675,0.111622,1.04
2457760.82893014,1.0323157,0.111623,1.04
2457760.82919473,1.0129295,0.111623,1.04
2457760.82952392,1.1142307,0.111623,1.04
2457760.82974141,0.8372198,0.111623,1.04
2457760.83030948,1.0424051,0.111624,1.04
2457760.83063737,1.0092702,0.111624,1.04
2457760.83091426,0.9596984,0.111624,1.04
2457760.83117024,1.2231714,0.111625,1.04
2457760.83141193,0.9985682,0.111625,1.04
2457760.83179892,1.1149765,0.111625,1.04
2457760.8322161,0.9506457,0.111625,1.04
2457760.83310706,0.9997807,0.111626,1.04
2457760.83387322,1.0036363,0.111627,1.04
2457760.83453189,1.2169183,0.111627,1.04
2457760.83560765,1.2472715,0.111628,1.03
2457760.83585724,0.9985313,0.111628,1.03
2457760.83615742,1.0660571,0.111628,1.03
2457760.83641261,0.9740203,0.111628,1.03
2457760.83676259,1.0594882,0.111629,1.03
2457760.83704618,0.9957821,0.111629,1.03
2457760.83762316,0.9697032,0.111629,1.03
2457760.83788974,1.0071312,0.111629,1.03
2457760.83815043,0.8604381,0.111629,1.03
2457760.83847662,1.1275858,0.11163,1.03
2457760.83872481,0.9942347,0.11163,1.03
2457760.83929878,1.0709138,0.11163,1.03
2457760.8410745,1.2778223,0.111631,1.03
