BJD,Norm Flux,Norm Err,AM
2460173.72462688,0.7817614,0.229081,1.08
2460173.72474288,0.9187963,0.229079,1.08
2460173.72484718,1.4109517,0.229077,1.08
2460173.72496308,1.0299003,0.229074,1.08
2460173.72507908,1.4187923,0.229072,1.08
2460173.72518338,1.0905571,0.22907,1.08
2460173.72529928,1.0582136,0.229067,1.08
2460173.72541518,0.9718759,0.229065,1.08
2460173.72553097,1.005977,0.229062,1.08
2460173.72563537,1.1026497,0.22906,1.08
2460173.72575127,1.5724883,0.229058,1.08
2460173.72585557,1.4588133,0.229055,1.08
2460173.72597147,0.9140546,0.229053,1.08
2460173.72608737,1.1702602,0.22905,1.08
2460173.72619177,1.0673504,0.229048,1.08
2460173.72630767,1.1603274,0.229046,1.08
2460173.72641196,0.9253477,0.229043,1.08
2460173.72652786,0.9540739,0.229041,1.08
2460173.72664376,1.1416485,0.229038,1.08
2460173.72674806,0.8424058,0.229036,1.08
2460173.72686396,0.7521302,0.229033,1.08
2460173.72697986,1.0467746,0.229031,1.08
2460173.72709576,0.9648542,0.229028,1.08
2460173.72720016,1.0687375,0.229026,1.08
2460173.72731605,1.2733863,0.229023,1.08
2460173.72743195,0.735818,0.229021,1.08
2460173.72753635,1.005876,0.229018,1.08
2460173.72766385,0.8278361,0.229016,1.08
2460173.72776815,0.5431085,0.229013,1.08
2460173.72788405,1.1959932,0.229011,1.08
2460173.72798835,0.7426117,0.229008,1.08
2460173.72810425,0.8552453,0.229006,1.08
2460173.72822014,0.9845928,0.229003,1.08
2460173.72832444,0.839418,0.229,1.08
2460173.72844034,1.2167827,0.228998,1.08
2460173.72855624,1.0515578,0.228995,1.08
2460173.72866064,0.6411512,0.228993,1.08
2460173.72877654,0.8509877,0.22899,1.08
2460173.72888084,1.2025805,0.228988,1.08
2460173.72899674,0.6824053,0.228985,1.08
2460173.72911263,1.2774461,0.228982,1.08
2460173.72922853,0.8119188,0.22898,1.08
2460173.72933283,1.168269,0.228977,1.08
2460173.72944883,0.8209936,0.228974,1.08
2460173.72956473,0.9844706,0.228972,1.08
2460173.72966903,0.9767701,0.228969,1.08
2460173.72979653,0.6780457,0.228966,1.08
2460173.72991243,0.8231994,0.228963,1.08
2460173.73001672,0.5646434,0.228961,1.08
2460173.73013262,0.7002937,0.228958,1.08
2460173.73023692,1.1801654,0.228956,1.08
2460173.73035292,0.9585288,0.228953,1.08
2460173.73046882,0.7003432,0.22895,1.08
2460173.73057322,0.8566267,0.228947,1.08
2460173.73068912,0.7934376,0.228945,1.08
2460173.73090931,0.9025863,0.228939,1.08
2460173.73101361,1.318085,0.228937,1.08
2460173.73124551,0.8605387,0.228931,1.08
2460173.73134981,1.2608746,0.228929,1.08
2460173.73146561,0.999726,0.228926,1.08
2460173.73158151,0.5151197,0.228923,1.08
2460173.73168581,1.1228873,0.22892,1.08
2460173.7318017,0.9621124,0.228917,1.08
2460173.7319176,0.8614469,0.228915,1.08
2460173.732022,1.1425282,0.228912,1.08
2460173.7321379,1.5051849,0.228909,1.08
2460173.7322538,0.9892774,0.228906,1.08
2460173.7323581,0.8833293,0.228903,1.08
2460173.7325784,0.710044,0.228898,1.08
2460173.73269429,1.0743212,0.228895,1.08
2460173.73281019,1.1183872,0.228892,1.08
2460173.73291459,1.1313701,0.228889,1.08
2460173.73303049,0.7468956,0.228886,1.08
2460173.73314639,0.9899826,0.228883,1.08
2460173.73325069,0.5595989,0.228881,1.08
2460173.73336669,1.0903157,0.228878,1.08
2460173.73348259,1.3186311,0.228875,1.09
2460173.73358688,1.1011158,0.228872,1.09
2460173.73370278,0.5440703,0.228869,1.09
2460173.73381868,1.0024684,0.228866,1.09
2460173.73392308,1.4744115,0.228863,1.09
2460173.73403908,1.1888865,0.22886,1.09
2460173.73415498,0.9977104,0.228857,1.09
2460173.73425928,1.2769375,0.228854,1.09
2460173.73437518,0.853253,0.228852,1.09
2460173.73459547,0.9308349,0.228846,1.09
2460173.73471127,0.6693058,0.228843,1.09
2460173.73481567,0.4374158,0.22884,1.09
2460173.73493157,1.3238946,0.228837,1.09
2460173.73504757,1.5233333,0.228834,1.09
2460173.73516347,0.9501049,0.228831,1.09
2460173.73527937,1.0344071,0.228828,1.09
2460173.73538366,0.603011,0.228824,1.09
2460173.73560386,1.45684,0.228818,1.09
2460173.73571976,1.0919005,0.228815,1.09
2460173.73593996,1.1727537,0.228809,1.09
2460173.73605596,0.6721445,0.228806,1.09
2460173.73617186,0.9174692,0.228803,1.09
2460173.73629935,0.9274393,0.2288,1.09
2460173.73641525,1.339142,0.228797,1.09
2460173.73653115,1.3070993,0.228793,1.09
2460173.73663545,1.3880411,0.22879,1.09
2460173.73675135,0.7981269,0.228787,1.09
2460173.73685575,1.0660357,0.228784,1.09
2460173.73697165,0.7908434,0.228781,1.09
2460173.73708755,0.9025883,0.228778,1.09
2460173.73719194,1.0174424,0.228775,1.09
2460173.73730784,1.0840833,0.228772,1.09
2460173.73742374,1.0782036,0.228768,1.09
2460173.73752804,1.2038018,0.228765,1.09
2460173.73765554,1.2029661,0.228762,1.09
2460173.73777144,0.7817963,0.228759,1.09
2460173.73787584,1.1629533,0.228755,1.09
2460173.73799174,0.987132,0.228752,1.09
2460173.73810763,0.9103589,0.228749,1.09
2460173.73821193,0.8642838,0.228746,1.09
2460173.73832793,0.863313,0.228743,1.09
2460173.73844383,1.000274,0.22874,1.09
2460173.73854813,1.3078807,0.228736,1.09
2460173.73866403,1.4207205,0.228733,1.09
2460173.73876843,1.2781113,0.22873,1.09
2460173.73888433,1.0453228,0.228727,1.09
2460173.73900022,0.8078662,0.228723,1.09
2460173.73910452,1.0791538,0.22872,1.09
2460173.73922042,1.0871324,0.228717,1.09
2460173.73933642,1.3941365,0.228714,1.09
2460173.73944072,0.8578328,0.22871,1.09
2460173.73955662,0.8788944,0.228707,1.09
2460173.73966092,0.9743836,0.228704,1.09
2460173.73977692,1.2643127,0.228701,1.09
2460173.73989281,1.0991462,0.228697,1.09
2460173.73999711,0.6402268,0.228694,1.09
2460173.74011311,0.8885439,0.228691,1.09
2460173.74021741,1.1870358,0.228687,1.09
2460173.74044921,1.3885983,0.228681,1.09
2460173.74055351,1.3563404,0.228677,1.09
2460173.74066951,0.7764597,0.228674,1.09
2460173.7407738,1.0408171,0.228671,1.09
2460173.7408897,0.7408876,0.228667,1.1
2460173.7410056,0.9183582,0.228664,1.1
2460173.7411099,0.8706111,0.22866,1.1
2460173.7412258,1.3930441,0.228657,1.1
2460173.7413417,1.0497742,0.228654,1.1
2460173.741446,0.5977069,0.22865,1.1
2460173.741562,0.6715683,0.228647,1.1
2460173.74167789,0.7344537,0.228643,1.1
2460173.74179379,0.9167535,0.22864,1.1
2460173.74190969,0.7526105,0.228636,1.1
2460173.74202559,0.9836229,0.228633,1.1
2460173.74212989,0.9757331,0.228629,1.1
