# filename,time,alignment_error,fits_error,lowflux_comp1,lowflux_comp2,lowflux_comp3,lowflux_comp4,lowflux_comp5,lowflux_target,outofframe_comp1,outofframe_comp2,outofframe_comp3,outofframe_comp4,outofframe_comp5,outofframe_target,skybg_comp1,skybg_comp2,skybg_comp3,skybg_comp4,skybg_comp5,skybg_target
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0298-e91.fits",2460710.7985656154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0304-e91.fits",2460710.800143249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0310-e91.fits",2460710.801731882,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0316-e91.fits",2460710.8033081163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0322-e91.fits",2460710.8048961493,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0328-e91.fits",2460710.8064726833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0334-e91.fits",2460710.8080954156,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0340-e91.fits",2460710.809671849,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0346-e91.fits",2460710.811294781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0352-e91.fits",2460710.8129175124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0358-e91.fits",2460710.814505446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0364-e91.fits",2460710.8160827793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0370-e91.fits",2460710.817660513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0376-e91.fits",2460710.8192383465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0382-e91.fits",2460710.82081598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0388-e91.fits",2460710.8224052135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0394-e91.fits",2460710.823994446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0400-e91.fits",2460710.825583679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0406-e91.fits",2460710.8271614127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0412-e91.fits",2460710.828762345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0418-e91.fits",2460710.8303398783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0424-e91.fits",2460710.8319291114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0430-e91.fits",2460710.833506345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0436-e91.fits",2460710.8350943774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0442-e91.fits",2460710.836670811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0448-e91.fits",2460710.838247144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0454-e91.fits",2460710.839835077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"runs/HAT-P-20_b_[REDACTED]/scratch/subset/ogg0m455-sq30-20250203-0460-e91.fits",2460710.8414114104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
