BJD,Norm Flux,Norm Err,AM
2460943.56325071,0.9997319,0.004024,1.1
2460943.5634131,1.00256,0.004024,1.1
2460943.56358699,0.9990324,0.004024,1.1
2460943.56374927,1.0075835,0.004024,1.1
2460943.56392316,0.9911711,0.004024,1.1
2460943.56409075,1.0045979,0.004024,1.1
2460943.56425344,0.9948213,0.004024,1.1
2460943.56441763,1.0024267,0.004024,1.1
2460943.56459401,1.0045973,0.004024,1.1
2460943.5647563,0.9957628,0.004024,1.1
2460943.56493029,1.0007229,0.004024,1.1
2460943.56509288,0.9994503,0.004024,1.1
2460943.56525527,0.9999591,0.004024,1.1
2460943.56543256,1.0002412,0.004024,1.1
2460943.56560694,1.0052434,0.004024,1.1
2460943.56577133,1.0023457,0.004024,1.1
2460943.56594522,1.0037216,0.004024,1.1
2460943.56611911,1.0016423,0.004024,1.1
2460943.56629299,0.9937637,0.004024,1.1
2460943.56646688,0.9948192,0.004024,1.1
2460943.56664077,0.9969897,0.004024,1.1
2460943.56681466,0.993853,0.004024,1.1
2460943.56698095,1.0051674,0.004024,1.1
2460943.56715693,0.9994296,0.004024,1.1
2460943.56732402,0.9985992,0.004024,1.1
2460943.56749831,1.0010613,0.004024,1.1
2460943.5676652,0.9981316,0.004024,1.1
2460943.56783938,1.0028746,0.004024,1.1
2460943.56801317,0.998488,0.004024,1.1
2460943.56817546,0.9939189,0.004024,1.1
2460943.56834935,1.0028943,0.004024,1.1
2460943.56851754,1.0045445,0.004024,1.1
2460943.56869642,0.9998599,0.004024,1.1
2460943.56885881,0.9970997,0.004024,1.1
2460943.5690347,0.9989816,0.004024,1.1
2460943.56920859,1.0040955,0.004024,1.1
2460943.56938278,0.9989983,0.004024,1.1
2460943.56955666,0.9969643,0.004024,1.11
2460943.56971895,0.9977735,0.004024,1.11
2460943.56989304,0.9942499,0.004024,1.11
2460943.57006693,1.0001159,0.004024,1.11
2460943.57023211,1.0014166,0.004024,1.11
2460943.570409,0.9899771,0.004024,1.11
2460943.57058289,0.9936737,0.004024,1.11
2460943.57074928,0.9941251,0.004024,1.11
2460943.57092857,1.0048764,0.004024,1.11
2460943.57109085,1.0042934,0.004024,1.11
2460943.57126474,0.9984416,0.004024,1.11
2460943.57142793,1.0004021,0.004024,1.11
2460943.57160262,0.9973025,0.004024,1.11
2460943.57176731,0.9983801,0.004024,1.11
2460943.57193709,1.0061331,0.004024,1.11
2460943.57211618,1.007113,0.004024,1.11
2460943.57227847,0.9968563,0.004024,1.11
2460943.57245326,0.9956197,0.004024,1.11
2460943.57261955,1.0037094,0.004024,1.11
2460943.57278403,0.9993446,0.004024,1.11
2460943.57295932,0.9980136,0.004024,1.11
2460943.57312251,1.0040028,0.004024,1.11
2460943.5733014,0.9990727,0.004024,1.11
2460943.57364007,1.0048491,0.004024,1.11
2460943.57380436,0.9959125,0.004024,1.11
2460943.57396885,0.9949088,0.004024,1.11
2460943.57414274,1.0066141,0.004024,1.11
2460943.57430503,1.0034823,0.004024,1.11
2460943.57447901,0.9990432,0.004024,1.11
2460943.5746551,1.0001354,0.004024,1.11
2460943.57482459,0.9983761,0.004024,1.11
2460943.57499848,0.9951955,0.004024,1.11
2460943.57516186,1.0005851,0.004024,1.11
2460943.57532405,1.0001094,0.004024,1.11
2460943.57551324,0.9978401,0.004024,1.11
2460943.57568723,1.0001698,0.004024,1.11
2460943.57585252,1.0001484,0.004024,1.11
2460943.5760279,1.0006474,0.004024,1.11
2460943.57619069,1.004285,0.004024,1.11
2460943.57636938,0.996608,0.004024,1.11
2460943.57653297,1.0064531,0.004024,1.11
2460943.57669526,1.0033154,0.004024,1.11
2460943.57686924,1.0001537,0.004024,1.11
2460943.57703373,0.992992,0.004024,1.11
2460943.57721322,1.0011527,0.004024,1.11
2460943.57737551,0.9955665,0.004024,1.11
2460943.5775493,0.999376,0.004024,1.11
2460943.57772338,0.9967138,0.004024,1.11
2460943.57788677,0.9996878,0.004024,1.11
2460943.57806546,0.9986817,0.004024,1.11
2460943.57824015,1.0091107,0.004024,1.11
2460943.57840344,1.000137,0.004024,1.11
2460943.57856842,1.0071736,0.004024,1.11
2460943.57874551,0.9978666,0.004024,1.11
2460943.5789197,0.9967882,0.004024,1.11
2460943.57908259,1.0056616,0.004024,1.11
2460943.57925657,0.9911478,0.004024,1.11
2460943.57942176,1.000871,0.004024,1.11
2460943.57959565,0.9970128,0.004024,1.11
2460943.57976084,1.0010225,0.004024,1.11
2460943.57993473,0.9923405,0.004024,1.11
2460943.58009742,0.9972464,0.004024,1.11
2460943.5802712,0.9949036,0.004024,1.11
2460943.58044659,0.9980701,0.004024,1.11
2460943.58060908,0.9993097,0.004024,1.11
2460943.58078447,1.0019252,0.004024,1.11
2460943.58095045,1.0019208,0.004024,1.11
2460943.58111274,0.9994273,0.004024,1.11
2460943.58127663,0.9944056,0.004024,1.11
2460943.58145182,0.9984726,0.004024,1.11
2460943.58161811,0.9979662,0.004024,1.11
2460943.58179369,1.0043564,0.004024,1.11
2460943.58195668,1.0108745,0.004024,1.11
2460943.58213067,1.0008293,0.004024,1.11
2460943.58229336,1.0036311,0.004024,1.11
2460943.58245295,1.0069903,0.004024,1.11
2460943.58262704,1.0040544,0.004024,1.11
2460943.58278982,1.0037873,0.004024,1.11
2460943.58295291,1.0001266,0.004024,1.11
2460943.5831315,0.9985039,0.004024,1.11
2460943.58330609,0.9968799,0.004024,1.11
2460943.58347987,0.9961675,0.004024,1.11
2460943.58365476,0.9989856,0.004024,1.11
2460943.58381705,1.0057299,0.004024,1.11
2460943.58399094,1.0058527,0.004024,1.11
2460943.58415543,0.9975345,0.004024,1.11
2460943.58432482,1.0030108,0.004024,1.11
2460943.5844987,0.9986363,0.004024,1.11
2460943.58466099,0.9987339,0.004024,1.11
2460943.58483478,1.0021114,0.004024,1.11
2460943.58500217,1.0068645,0.004024,1.11
2460943.58517605,1.0018467,0.004024,1.11
2460943.58533834,0.9995812,0.004024,1.11
2460943.58551303,1.0029513,0.004024,1.11
2460943.58568702,0.9974687,0.004024,1.11
2460943.58585761,0.9952127,0.004024,1.11
2460943.58601999,1.004472,0.004024,1.11
2460943.58619378,1.0001949,0.004024,1.11
2460943.58635957,0.9940744,0.004024,1.11
2460943.58653346,0.9968761,0.004024,1.11
2460943.58669615,0.9961822,0.004024,1.11
2460943.58685843,1.000834,0.004024,1.11
2460943.58703432,0.9961274,0.004024,1.11
2460943.58721011,1.0007587,0.004024,1.11
2460943.5873785,0.99787,0.004024,1.11
2460943.58755249,0.9976955,0.004024,1.11
2460943.58772637,0.9978284,0.004024,1.11
2460943.58790026,0.9997493,0.004024,1.11
2460943.58806355,0.9970829,0.004024,1.12
2460943.58823744,1.003449,0.004024,1.12
2460943.58841192,1.0033095,0.004024,1.12
2460943.58857471,0.9986096,0.004024,1.12
2460943.5887415,1.0026164,0.004024,1.12
2460943.58891899,1.0033994,0.004024,1.12
2460943.58908158,1.0003802,0.004024,1.12
2460943.58925566,0.9995445,0.004024,1.12
2460943.58941805,1.0064259,0.004024,1.12
2460943.58959424,1.004571,0.004024,1.12
2460943.58975653,0.9932919,0.004024,1.12
2460943.58993042,0.9999896,0.004024,1.12
2460943.5900927,1.0002879,0.004024,1.12
2460943.59027239,1.001295,0.004024,1.12
2460943.59043478,0.9996963,0.004024,1.12
2460943.59060867,1.0047894,0.004024,1.12
2460943.59077096,1.0038129,0.004024,1.12
2460943.59093724,1.0028185,0.004024,1.12
2460943.59111513,0.9986621,0.004024,1.12
2460943.59127912,0.9984143,0.004024,1.12
2460943.59145431,1.0008117,0.004024,1.12
2460943.591624,1.002532,0.004024,1.12
2460943.59178858,1.0003685,0.004024,1.12
2460943.59195157,1.0047814,0.004024,1.12
2460943.59212546,1.0,0.004024,1.12
2460943.59228775,1.0035519,0.004024,1.12
2460943.59245314,1.0021253,0.004024,1.12
2460943.59262892,1.002328,0.004024,1.12
2460943.59279111,0.9993348,0.004024,1.12
2460943.5929534,1.0073912,0.004024,1.12
2460943.59313879,0.9995897,0.004024,1.12
2460943.59332568,1.008052,0.004024,1.12
2460943.59349156,0.9975616,0.004024,1.12
2460943.59365715,1.0021081,0.004024,1.12
2460943.59383104,1.0004724,0.004024,1.12
2460943.59400493,1.0082241,0.004024,1.12
2460943.59417092,1.0067398,0.004024,1.12
2460943.594336,1.0004859,0.004024,1.12
2460943.59449839,0.9950849,0.004024,1.12
2460943.59466068,0.9930526,0.004024,1.12
2460943.59483467,0.9987595,0.004024,1.12
2460943.59500036,1.0061243,0.004024,1.12
2460943.59516264,1.0092022,0.004024,1.12
2460943.59533653,0.9993002,0.004024,1.12
2460943.59550042,1.0016201,0.004024,1.12
2460943.59566811,0.9990572,0.004024,1.12
2460943.5958322,1.0048092,0.004024,1.12
2460943.59600598,0.9975999,0.004024,1.12
2460943.59616867,0.9958051,0.004024,1.12
2460943.59633126,0.9944872,0.004024,1.12
2460943.59650645,0.9978463,0.004024,1.12
2460943.59667334,0.9967664,0.004024,1.12
2460943.59684832,1.0038084,0.004024,1.12
2460943.59701061,0.9921856,0.004024,1.13
2460943.597173,1.0077314,0.004024,1.13
2460943.59734729,0.9939861,0.004024,1.13
2460943.59750978,0.9995264,0.004024,1.13
2460943.59768456,1.0014279,0.004024,1.13
2460943.59784675,0.9956563,0.004024,1.13
2460943.59802064,1.0034931,0.004024,1.13
2460943.59818413,1.007512,0.004024,1.13
2460943.59834882,1.0009029,0.004024,1.13
2460943.59852271,0.9903187,0.004024,1.13
2460943.59868499,0.997042,0.004024,1.13
2460943.59886118,1.0000626,0.004024,1.13
2460943.59902587,1.0006401,0.004024,1.13
2460943.59919026,1.0012109,0.004024,1.13
2460943.59935295,0.9979241,0.004024,1.13
2460943.59952783,0.9942581,0.004024,1.13
2460943.59968342,1.000888,0.004024,1.13
2460943.59986231,1.0035261,0.004024,1.13
2460943.6000247,1.0001888,0.004024,1.13
2460943.60019179,0.9971608,0.004024,1.13
2460943.60035587,1.0024722,0.004024,1.13
2460943.60053236,1.0000019,0.004024,1.13
2460943.60069465,1.0013387,0.004024,1.13
2460943.60085844,1.0090883,0.004024,1.13
2460943.60102273,0.9982824,0.004024,1.13
2460943.60119752,0.9990933,0.004024,1.13
2460943.6013621,0.9953151,0.004024,1.13
2460943.60152439,0.9991051,0.004024,1.13
2460943.60169258,0.9909826,0.004024,1.13
2460943.60185587,0.998462,0.004024,1.13
2460943.60202986,1.0017463,0.004024,1.13
2460943.60219214,0.9939849,0.004024,1.13
2460943.60236603,1.0022465,0.004024,1.13
2460943.60253402,1.0017889,0.004024,1.13
2460943.60270911,1.0070522,0.004024,1.13
2460943.6028714,1.0015586,0.004024,1.13
2460943.60304528,1.0034716,0.004024,1.13
2460943.60320747,1.0001696,0.004024,1.13
2460943.60338266,0.992602,0.004024,1.13
2460943.60354495,1.0019865,0.004024,1.13
2460943.60370924,0.9943504,0.004024,1.14
2460943.60388312,0.9972846,0.004024,1.14
2460943.60404641,1.0056338,0.004024,1.14
2460943.6042097,0.9947198,0.004024,1.14
2460943.60437519,0.9907628,0.004024,1.14
2460943.60454908,0.9994279,0.004024,1.14
2460943.60472416,1.0049513,0.004024,1.14
2460943.60487795,0.9982135,0.004024,1.14
2460943.60505184,0.99922,0.004024,1.14
