BJD,Norm Flux,Norm Err,AM
2460943.57465511,0.9988643,0.004516,1.11
2460943.5748246,0.9958954,0.004516,1.11
2460943.57499848,0.9988513,0.004516,1.11
2460943.57516187,0.9964894,0.004516,1.11
2460943.57532406,1.0031991,0.004516,1.11
2460943.57551325,1.0008068,0.004516,1.11
2460943.57568723,1.0000592,0.004516,1.11
2460943.57585252,1.0005536,0.004516,1.11
2460943.57602791,1.0013829,0.004516,1.11
2460943.5761907,1.0013579,0.004516,1.11
2460943.57636939,1.0008608,0.004516,1.11
2460943.57653297,1.0,0.004516,1.11
2460943.57669526,1.0009043,0.004516,1.11
2460943.57686925,1.0020168,0.004516,1.11
2460943.57703374,0.9966412,0.004516,1.11
2460943.57721323,1.0030039,0.004516,1.11
2460943.57737552,0.9945271,0.004516,1.11
2460943.5775493,1.0016214,0.004516,1.11
2460943.57772339,0.9960691,0.004516,1.11
2460943.57788678,1.001803,0.004516,1.11
2460943.57806547,1.0022512,0.004516,1.11
2460943.57824015,1.0103845,0.004516,1.11
2460943.57840344,0.9970922,0.004516,1.11
2460943.57856843,0.99887,0.004516,1.11
2460943.57874552,0.9903417,0.004516,1.11
2460943.57891971,0.9880882,0.004516,1.11
2460943.57925658,0.9912555,0.004516,1.11
2460943.57942177,0.9989017,0.004516,1.11
2460943.57959566,0.9996703,0.004516,1.11
2460943.57976085,0.9997838,0.004516,1.11
2460943.57993473,0.9963716,0.004516,1.11
2460943.58009742,0.995591,0.004516,1.11
2460943.58027121,0.994324,0.004516,1.11
2460943.5804466,0.9994352,0.004516,1.11
2460943.58060909,0.9990824,0.004516,1.11
2460943.58078447,1.0023422,0.004516,1.11
2460943.58095046,1.0029259,0.004516,1.11
2460943.58111275,0.9892137,0.004516,1.11
2460943.58127664,0.9984157,0.004516,1.11
2460943.58145183,0.9972518,0.004516,1.11
2460943.58161811,0.9942717,0.004516,1.11
2460943.5817937,1.0032292,0.004516,1.11
2460943.58195669,0.9931642,0.004516,1.11
2460943.58213068,0.9962759,0.004516,1.11
2460943.58229337,1.0037258,0.004516,1.11
2460943.58245295,0.9990005,0.004516,1.11
2460943.58262704,1.0011645,0.004516,1.11
2460943.58278983,1.0079165,0.004516,1.11
2460943.58295292,0.996824,0.004516,1.11
2460943.58313151,0.9950513,0.004516,1.11
2460943.58330609,0.9960557,0.004516,1.11
2460943.58347988,0.9991569,0.004516,1.11
2460943.58365477,1.0032419,0.004516,1.11
2460943.58381706,1.0005734,0.004516,1.11
2460943.58399095,0.995059,0.004516,1.11
2460943.58415543,0.994657,0.004516,1.11
2460943.58432482,0.9933701,0.004516,1.11
2460943.58449871,0.9950983,0.004516,1.11
2460943.584661,0.9996026,0.004516,1.11
2460943.58483479,0.9997693,0.004516,1.11
2460943.58500217,1.0015137,0.004516,1.11
2460943.58517606,0.992281,0.004516,1.11
2460943.58533835,0.9990373,0.004516,1.11
2460943.58551304,1.0020807,0.004516,1.11
2460943.58568702,0.9977857,0.004516,1.11
2460943.58585761,1.000652,0.004516,1.11
2460943.58602,1.0022548,0.004516,1.11
2460943.58619379,0.9957677,0.004516,1.11
2460943.58635958,1.0010562,0.004516,1.11
2460943.58653346,1.0015043,0.004516,1.11
2460943.58669615,0.9986652,0.004516,1.11
2460943.58685844,1.0065747,0.004516,1.11
2460943.58703433,1.0043369,0.004516,1.11
2460943.58721012,1.0004057,0.004516,1.11
2460943.5873785,0.9914098,0.004516,1.11
2460943.58755249,1.0028766,0.004516,1.11
2460943.58772638,0.9948687,0.004516,1.11
2460943.58790027,0.9989402,0.004516,1.11
2460943.58806356,0.9895451,0.004516,1.12
2460943.58823744,1.003375,0.004516,1.12
2460943.58841193,0.998146,0.004516,1.12
2460943.58857472,0.9990445,0.004516,1.12
2460943.58874151,0.9991539,0.004516,1.12
2460943.588919,0.9952391,0.004516,1.12
2460943.58908158,0.9986882,0.004516,1.12
2460943.58925567,0.9983482,0.004516,1.12
2460943.58941806,0.9974619,0.004516,1.12
2460943.58959425,1.0010989,0.004516,1.12
2460943.58975654,0.9918486,0.004516,1.12
2460943.58993042,0.9907161,0.004516,1.12
2460943.59009271,0.9910067,0.004516,1.12
2460943.5902724,0.9949838,0.004516,1.12
2460943.59043479,0.9909361,0.004516,1.12
2460943.59060868,1.0021896,0.004516,1.12
2460943.59077096,1.0002394,0.004516,1.12
2460943.59093725,0.9981245,0.004516,1.12
2460943.59127913,0.9945553,0.004516,1.12
2460943.59145432,0.9946928,0.004516,1.12
2460943.591624,1.0000335,0.004516,1.12
2460943.59178859,1.0002007,0.004516,1.12
2460943.59195158,0.9948274,0.004516,1.12
2460943.59212547,1.0022014,0.004516,1.12
2460943.59228776,0.9982298,0.004516,1.12
2460943.59245314,1.001391,0.004516,1.12
2460943.59262893,0.9987128,0.004516,1.12
2460943.59279112,0.9940138,0.004516,1.12
2460943.59295341,1.0014172,0.004516,1.12
2460943.5931388,0.9973492,0.004516,1.12
2460943.59332568,0.9949596,0.004516,1.12
2460943.59349157,1.0010905,0.004516,1.12
2460943.59383105,0.9992192,0.004516,1.12
2460943.59400493,0.9978278,0.004516,1.12
2460943.59417092,1.0021511,0.004516,1.12
2460943.59433601,0.9975951,0.004516,1.12
2460943.5944984,0.9930014,0.004516,1.12
2460943.59466069,0.9990026,0.004516,1.12
2460943.59483467,0.9991587,0.004516,1.12
2460943.59500036,1.0025034,0.004516,1.12
2460943.59516265,1.0082414,0.004516,1.12
2460943.59533654,0.9971615,0.004516,1.12
2460943.59550043,1.0055555,0.004516,1.12
2460943.59566812,0.9938667,0.004516,1.12
2460943.5958322,0.9949141,0.004516,1.12
2460943.59600599,0.9996181,0.004516,1.12
2460943.59616868,0.9936254,0.004516,1.12
2460943.59633127,0.9914009,0.004516,1.12
2460943.59650646,0.9997941,0.004516,1.12
2460943.59667334,0.9946445,0.004516,1.12
2460943.59684833,0.9967898,0.004516,1.12
2460943.59701062,0.9953165,0.004516,1.13
2460943.59717301,1.0033586,0.004516,1.13
2460943.5973473,0.9958996,0.004516,1.13
2460943.59750978,1.002492,0.004516,1.13
2460943.59768457,1.0002481,0.004516,1.13
2460943.59784676,1.0006785,0.004516,1.13
2460943.59802065,0.9990311,0.004516,1.13
2460943.59818414,1.0021267,0.004516,1.13
2460943.59834882,1.0018894,0.004516,1.13
2460943.598685,0.9989913,0.004516,1.13
2460943.59886119,1.0076578,0.004516,1.13
2460943.59902588,0.9987355,0.004516,1.13
2460943.59919026,0.9989142,0.004516,1.13
2460943.59935295,0.9897078,0.004516,1.13
2460943.59952784,0.9930297,0.004516,1.13
2460943.59968343,1.0016151,0.004516,1.13
2460943.59986232,1.0046339,0.004516,1.13
2460943.6000247,0.9966558,0.004516,1.13
2460943.60019179,0.9971361,0.004516,1.13
2460943.60035588,1.0007792,0.004516,1.13
2460943.60053237,0.9980331,0.004516,1.13
2460943.60069466,0.995631,0.004516,1.13
2460943.60085845,1.0000703,0.004516,1.13
2460943.60102273,0.9942171,0.004516,1.13
2460943.60119752,0.9931801,0.004516,1.13
2460943.60136211,0.9975316,0.004516,1.13
2460943.6015244,0.9971231,0.004516,1.13
2460943.60169259,0.9969032,0.004516,1.13
2460943.60185587,1.0002775,0.004516,1.13
2460943.60202986,1.0008948,0.004516,1.13
2460943.60219215,0.9893825,0.004516,1.13
2460943.60236604,0.9951219,0.004516,1.13
2460943.60253403,0.9891586,0.004516,1.13
2460943.60270911,0.9943056,0.004516,1.13
2460943.6028714,0.9904365,0.004516,1.13
2460943.60304529,0.9917417,0.004516,1.13
2460943.60320748,0.9936694,0.004516,1.13
2460943.60338267,0.9880133,0.004516,1.13
2460943.60354495,1.0015843,0.004516,1.13
2460943.60370924,0.9920584,0.004516,1.14
2460943.60388313,0.9962329,0.004516,1.14
2460943.60404642,0.9979604,0.004516,1.14
2460943.60420971,0.9977842,0.004516,1.14
2460943.6043752,0.9942872,0.004516,1.14
2460943.60454908,0.991976,0.004516,1.14
2460943.60472417,0.99031,0.004516,1.14
2460943.60487796,1.0016546,0.004516,1.14
2460943.60505185,1.0017927,0.004516,1.14
